Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Canada,CAN,2009,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.7
Canada,CAN,2008,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.7
Canada,CAN,2007,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.7
Canada,CAN,2006,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.7
Canada,CAN,2005,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.7
Canada,CAN,2004,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.8
Canada,CAN,2003,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.8
Canada,CAN,2002,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.9
Canada,CAN,2001,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,9
Canada,CAN,2000,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,9.3
Canada,CAN,2019,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,13.2
Canada,CAN,2018,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,12.7
Canada,CAN,2017,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,12.2
Canada,CAN,2016,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,11.8
Canada,CAN,2015,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,11.5
Canada,CAN,2014,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,11.2
Canada,CAN,2013,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,10.9
Canada,CAN,2012,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,10.7
Canada,CAN,2011,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,10.5
Canada,CAN,2010,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,10.4
Canada,CAN,2009,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,10.4
Canada,CAN,2008,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,10.3
Canada,CAN,2007,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,10.3
Canada,CAN,2006,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,10.3
Canada,CAN,2005,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,10.3
Canada,CAN,2004,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,10.3
Canada,CAN,2003,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,10.4
Canada,CAN,2002,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,10.4
Canada,CAN,2001,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,10.5
Canada,CAN,2000,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,10.7
Canada,CAN,2019,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,10.2
Canada,CAN,2018,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,9.8
Canada,CAN,2017,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,9.5
Canada,CAN,2016,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,9.3
Canada,CAN,2015,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,9.1
Canada,CAN,2014,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.9
Canada,CAN,2013,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.8
Canada,CAN,2012,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.7
Canada,CAN,2011,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.6
Canada,CAN,2010,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.5
Canada,CAN,2009,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.5
Canada,CAN,2008,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.5
Canada,CAN,2007,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.5
Canada,CAN,2006,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.5
Canada,CAN,2005,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.6
Canada,CAN,2004,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.6
Canada,CAN,2003,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.7
Canada,CAN,2002,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.7
Canada,CAN,2001,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.9
Canada,CAN,2000,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,9.1
Canada,CAN,2019,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,4.77225226729925
Canada,CAN,2015,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,5.58540227423586
Canada,CAN,2010,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,5.21486099636725
Canada,CAN,2000,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,4.54924119952018
Canada,CAN,2021,Number of infant deaths,SH.DTH.IMRT,1646
Canada,CAN,2020,Number of infant deaths,SH.DTH.IMRT,1645
Canada,CAN,2019,Number of infant deaths,SH.DTH.IMRT,1659
Canada,CAN,2018,Number of infant deaths,SH.DTH.IMRT,1697
Canada,CAN,2017,Number of infant deaths,SH.DTH.IMRT,1712
Canada,CAN,2016,Number of infant deaths,SH.DTH.IMRT,1721
Canada,CAN,2015,Number of infant deaths,SH.DTH.IMRT,1758
Canada,CAN,2014,Number of infant deaths,SH.DTH.IMRT,1788
Canada,CAN,2013,Number of infant deaths,SH.DTH.IMRT,1806
Canada,CAN,2012,Number of infant deaths,SH.DTH.IMRT,1822
Canada,CAN,2011,Number of infant deaths,SH.DTH.IMRT,1829
Canada,CAN,2010,Number of infant deaths,SH.DTH.IMRT,1854
Canada,CAN,2009,Number of infant deaths,SH.DTH.IMRT,1877
Canada,CAN,2008,Number of infant deaths,SH.DTH.IMRT,1871
Canada,CAN,2007,Number of infant deaths,SH.DTH.IMRT,1827
Canada,CAN,2006,Number of infant deaths,SH.DTH.IMRT,1770
Canada,CAN,2005,Number of infant deaths,SH.DTH.IMRT,1742
Canada,CAN,2004,Number of infant deaths,SH.DTH.IMRT,1735
Canada,CAN,2003,Number of infant deaths,SH.DTH.IMRT,1722
Canada,CAN,2002,Number of infant deaths,SH.DTH.IMRT,1712
Canada,CAN,2001,Number of infant deaths,SH.DTH.IMRT,1707
Canada,CAN,2000,Number of infant deaths,SH.DTH.IMRT,1734
Canada,CAN,1999,Number of infant deaths,SH.DTH.IMRT,1795
Canada,CAN,1998,Number of infant deaths,SH.DTH.IMRT,1856
Canada,CAN,1997,Number of infant deaths,SH.DTH.IMRT,1958
Canada,CAN,1996,Number of infant deaths,SH.DTH.IMRT,2088
Canada,CAN,1995,Number of infant deaths,SH.DTH.IMRT,2205
Canada,CAN,1994,Number of infant deaths,SH.DTH.IMRT,2309
Canada,CAN,1993,Number of infant deaths,SH.DTH.IMRT,2426
Canada,CAN,1992,Number of infant deaths,SH.DTH.IMRT,2557
Canada,CAN,1991,Number of infant deaths,SH.DTH.IMRT,2733
Canada,CAN,1990,Number of infant deaths,SH.DTH.IMRT,2858
Canada,CAN,1989,Number of infant deaths,SH.DTH.IMRT,2846
Canada,CAN,1988,Number of infant deaths,SH.DTH.IMRT,2839
Canada,CAN,1987,Number of infant deaths,SH.DTH.IMRT,2901
Canada,CAN,1986,Number of infant deaths,SH.DTH.IMRT,3000
Canada,CAN,1985,Number of infant deaths,SH.DTH.IMRT,3109
Canada,CAN,1984,Number of infant deaths,SH.DTH.IMRT,3226
Canada,CAN,1983,Number of infant deaths,SH.DTH.IMRT,3351
Canada,CAN,1982,Number of infant deaths,SH.DTH.IMRT,3502
Canada,CAN,1981,Number of infant deaths,SH.DTH.IMRT,3692
Canada,CAN,1980,Number of infant deaths,SH.DTH.IMRT,3907
Canada,CAN,1979,Number of infant deaths,SH.DTH.IMRT,4096
Canada,CAN,1978,Number of infant deaths,SH.DTH.IMRT,4323
Canada,CAN,1977,Number of infant deaths,SH.DTH.IMRT,4577
Canada,CAN,1976,Number of infant deaths,SH.DTH.IMRT,4793
Canada,CAN,1975,Number of infant deaths,SH.DTH.IMRT,4991
Canada,CAN,1974,Number of infant deaths,SH.DTH.IMRT,5208
Canada,CAN,1973,Number of infant deaths,SH.DTH.IMRT,5522
Canada,CAN,1972,Number of infant deaths,SH.DTH.IMRT,5951
Canada,CAN,1971,Number of infant deaths,SH.DTH.IMRT,6395
Canada,CAN,1970,Number of infant deaths,SH.DTH.IMRT,6728
Canada,CAN,1969,Number of infant deaths,SH.DTH.IMRT,6978
Canada,CAN,1968,Number of infant deaths,SH.DTH.IMRT,7300
Canada,CAN,1967,Number of infant deaths,SH.DTH.IMRT,7848
Canada,CAN,1966,Number of infant deaths,SH.DTH.IMRT,8693
Canada,CAN,1965,Number of infant deaths,SH.DTH.IMRT,9818
Canada,CAN,1964,Number of infant deaths,SH.DTH.IMRT,10804
Canada,CAN,1963,Number of infant deaths,SH.DTH.IMRT,11460
Canada,CAN,1962,Number of infant deaths,SH.DTH.IMRT,12032
Canada,CAN,1961,Number of infant deaths,SH.DTH.IMRT,12582
Canada,CAN,1960,Number of infant deaths,SH.DTH.IMRT,13062
Canada,CAN,2019,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,5.41911458940873
Canada,CAN,2015,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,5.77819938098487
Canada,CAN,2010,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,6.0490614475443
Canada,CAN,2000,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,5.68094525929589
Canada,CAN,2021,Number of under-five deaths,SH.DTH.MORT,1873
Canada,CAN,2020,Number of under-five deaths,SH.DTH.MORT,1878
Canada,CAN,2019,Number of under-five deaths,SH.DTH.MORT,1897
Canada,CAN,2018,Number of under-five deaths,SH.DTH.MORT,1941
Canada,CAN,2017,Number of under-five deaths,SH.DTH.MORT,1962
Canada,CAN,2016,Number of under-five deaths,SH.DTH.MORT,1976
Canada,CAN,2015,Number of under-five deaths,SH.DTH.MORT,2017
Canada,CAN,2014,Number of under-five deaths,SH.DTH.MORT,2051
Canada,CAN,2013,Number of under-five deaths,SH.DTH.MORT,2074
Canada,CAN,2012,Number of under-five deaths,SH.DTH.MORT,2094
Canada,CAN,2011,Number of under-five deaths,SH.DTH.MORT,2105
Canada,CAN,2010,Number of under-five deaths,SH.DTH.MORT,2129
Canada,CAN,2009,Number of under-five deaths,SH.DTH.MORT,2151
Canada,CAN,2008,Number of under-five deaths,SH.DTH.MORT,2144
Canada,CAN,2007,Number of under-five deaths,SH.DTH.MORT,2101
Canada,CAN,2006,Number of under-five deaths,SH.DTH.MORT,2048
Canada,CAN,2005,Number of under-five deaths,SH.DTH.MORT,2025
Canada,CAN,2004,Number of under-five deaths,SH.DTH.MORT,2024
Canada,CAN,2003,Number of under-five deaths,SH.DTH.MORT,2020
Canada,CAN,2002,Number of under-five deaths,SH.DTH.MORT,2020
Canada,CAN,2001,Number of under-five deaths,SH.DTH.MORT,2029
Canada,CAN,2000,Number of under-five deaths,SH.DTH.MORT,2074
Canada,CAN,1999,Number of under-five deaths,SH.DTH.MORT,2155
Canada,CAN,1998,Number of under-five deaths,SH.DTH.MORT,2237
Canada,CAN,1997,Number of under-five deaths,SH.DTH.MORT,2363
Canada,CAN,1996,Number of under-five deaths,SH.DTH.MORT,2519
Canada,CAN,1995,Number of under-five deaths,SH.DTH.MORT,2665
Canada,CAN,1994,Number of under-five deaths,SH.DTH.MORT,2800
Canada,CAN,1993,Number of under-five deaths,SH.DTH.MORT,2942
Canada,CAN,1992,Number of under-five deaths,SH.DTH.MORT,3093
Canada,CAN,1991,Number of under-five deaths,SH.DTH.MORT,3283
Canada,CAN,1990,Number of under-five deaths,SH.DTH.MORT,3421
Canada,CAN,1989,Number of under-five deaths,SH.DTH.MORT,3428
Canada,CAN,1988,Number of under-five deaths,SH.DTH.MORT,3444
Canada,CAN,1987,Number of under-five deaths,SH.DTH.MORT,3527
Canada,CAN,1986,Number of under-five deaths,SH.DTH.MORT,3646
Canada,CAN,1985,Number of under-five deaths,SH.DTH.MORT,3775
Canada,CAN,1984,Number of under-five deaths,SH.DTH.MORT,3914
Canada,CAN,1983,Number of under-five deaths,SH.DTH.MORT,4063
Canada,CAN,1982,Number of under-five deaths,SH.DTH.MORT,4242
Canada,CAN,1981,Number of under-five deaths,SH.DTH.MORT,4463
Canada,CAN,1980,Number of under-five deaths,SH.DTH.MORT,4710
Canada,CAN,1979,Number of under-five deaths,SH.DTH.MORT,4932
Canada,CAN,1978,Number of under-five deaths,SH.DTH.MORT,5191
Canada,CAN,1977,Number of under-five deaths,SH.DTH.MORT,5479
Canada,CAN,1976,Number of under-five deaths,SH.DTH.MORT,5738
Canada,CAN,1975,Number of under-five deaths,SH.DTH.MORT,5988
Canada,CAN,1974,Number of under-five deaths,SH.DTH.MORT,6262
Canada,CAN,1973,Number of under-five deaths,SH.DTH.MORT,6631
Canada,CAN,1972,Number of under-five deaths,SH.DTH.MORT,7109
Canada,CAN,1971,Number of under-five deaths,SH.DTH.MORT,7603
Canada,CAN,1970,Number of under-five deaths,SH.DTH.MORT,8006
Canada,CAN,1969,Number of under-five deaths,SH.DTH.MORT,8358
Canada,CAN,1968,Number of under-five deaths,SH.DTH.MORT,8808
Canada,CAN,1967,Number of under-five deaths,SH.DTH.MORT,9487
Canada,CAN,1966,Number of under-five deaths,SH.DTH.MORT,10455
Canada,CAN,1965,Number of under-five deaths,SH.DTH.MORT,11684
Canada,CAN,1964,Number of under-five deaths,SH.DTH.MORT,12758
Canada,CAN,1963,Number of under-five deaths,SH.DTH.MORT,13490
Canada,CAN,1962,Number of under-five deaths,SH.DTH.MORT,14127
Canada,CAN,1961,Number of under-five deaths,SH.DTH.MORT,14726
Canada,CAN,1960,Number of under-five deaths,SH.DTH.MORT,15240
Canada,CAN,2019,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,89.8086329490656
Canada,CAN,2015,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,88.6363987933695
Canada,CAN,2010,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,88.7360795967705
Canada,CAN,2000,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,89.7698146205131
Canada,CAN,2021,Number of neonatal deaths,SH.DTH.NMRT,1274
Canada,CAN,2020,Number of neonatal deaths,SH.DTH.NMRT,1271
Canada,CAN,2019,Number of neonatal deaths,SH.DTH.NMRT,1251
Canada,CAN,2018,Number of neonatal deaths,SH.DTH.NMRT,1275
Canada,CAN,2017,Number of neonatal deaths,SH.DTH.NMRT,1299
Canada,CAN,2016,Number of neonatal deaths,SH.DTH.NMRT,1299
Canada,CAN,2015,Number of neonatal deaths,SH.DTH.NMRT,1323
Canada,CAN,2014,Number of neonatal deaths,SH.DTH.NMRT,1367
Canada,CAN,2013,Number of neonatal deaths,SH.DTH.NMRT,1376
Canada,CAN,2012,Number of neonatal deaths,SH.DTH.NMRT,1396
Canada,CAN,2011,Number of neonatal deaths,SH.DTH.NMRT,1392
Canada,CAN,2010,Number of neonatal deaths,SH.DTH.NMRT,1397
Canada,CAN,2009,Number of neonatal deaths,SH.DTH.NMRT,1415
Canada,CAN,2008,Number of neonatal deaths,SH.DTH.NMRT,1410
Canada,CAN,2007,Number of neonatal deaths,SH.DTH.NMRT,1384
Canada,CAN,2006,Number of neonatal deaths,SH.DTH.NMRT,1335
Canada,CAN,2005,Number of neonatal deaths,SH.DTH.NMRT,1312
Canada,CAN,2004,Number of neonatal deaths,SH.DTH.NMRT,1309
Canada,CAN,2003,Number of neonatal deaths,SH.DTH.NMRT,1298
Canada,CAN,2002,Number of neonatal deaths,SH.DTH.NMRT,1260
Canada,CAN,2001,Number of neonatal deaths,SH.DTH.NMRT,1242
Canada,CAN,2000,Number of neonatal deaths,SH.DTH.NMRT,1216
Canada,CAN,1999,Number of neonatal deaths,SH.DTH.NMRT,1259
Canada,CAN,1998,Number of neonatal deaths,SH.DTH.NMRT,1300
Canada,CAN,1997,Number of neonatal deaths,SH.DTH.NMRT,1360
Canada,CAN,1996,Number of neonatal deaths,SH.DTH.NMRT,1458
Canada,CAN,1995,Number of neonatal deaths,SH.DTH.NMRT,1529
Canada,CAN,1994,Number of neonatal deaths,SH.DTH.NMRT,1578
Canada,CAN,1993,Number of neonatal deaths,SH.DTH.NMRT,1614
Canada,CAN,1992,Number of neonatal deaths,SH.DTH.NMRT,1674
Canada,CAN,1991,Number of neonatal deaths,SH.DTH.NMRT,1729
Canada,CAN,1990,Number of neonatal deaths,SH.DTH.NMRT,1854
Canada,CAN,1989,Number of neonatal deaths,SH.DTH.NMRT,1842
Canada,CAN,1988,Number of neonatal deaths,SH.DTH.NMRT,1815
Canada,CAN,1987,Number of neonatal deaths,SH.DTH.NMRT,1837
Canada,CAN,1986,Number of neonatal deaths,SH.DTH.NMRT,1916
Canada,CAN,1985,Number of neonatal deaths,SH.DTH.NMRT,1993
Canada,CAN,1984,Number of neonatal deaths,SH.DTH.NMRT,2089
Canada,CAN,1983,Number of neonatal deaths,SH.DTH.NMRT,2168
Canada,CAN,1982,Number of neonatal deaths,SH.DTH.NMRT,2270
Canada,CAN,1981,Number of neonatal deaths,SH.DTH.NMRT,2392
Canada,CAN,1980,Number of neonatal deaths,SH.DTH.NMRT,2576
Canada,CAN,1979,Number of neonatal deaths,SH.DTH.NMRT,2742
Canada,CAN,1978,Number of neonatal deaths,SH.DTH.NMRT,2869
Canada,CAN,1977,Number of neonatal deaths,SH.DTH.NMRT,3054
Canada,CAN,1976,Number of neonatal deaths,SH.DTH.NMRT,3193
Canada,CAN,1975,Number of neonatal deaths,SH.DTH.NMRT,3357
Canada,CAN,1974,Number of neonatal deaths,SH.DTH.NMRT,3519
Canada,CAN,1973,Number of neonatal deaths,SH.DTH.NMRT,3773
Canada,CAN,1972,Number of neonatal deaths,SH.DTH.NMRT,4110
Canada,CAN,1971,Number of neonatal deaths,SH.DTH.NMRT,4531
Canada,CAN,1970,Number of neonatal deaths,SH.DTH.NMRT,4838
Canada,CAN,2021,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,26
Canada,CAN,2020,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,25.9
Canada,CAN,2019,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,25.9
Canada,CAN,2018,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,25.5
Canada,CAN,2017,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,25.2
Canada,CAN,2016,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,24.9
Canada,CAN,2015,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,24.6
Canada,CAN,2014,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,24.4
Canada,CAN,2013,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,24.2
Canada,CAN,2012,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,24
Canada,CAN,2011,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,23.9
Canada,CAN,2010,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,23.8
Canada,CAN,2009,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,23.7
Canada,CAN,2008,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,23.7
Canada,CAN,2007,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,23.6
Canada,CAN,2006,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,23.6
Canada,CAN,2005,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,23.7
Canada,CAN,2004,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,23.8
Canada,CAN,2003,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,23.9
Canada,CAN,2002,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,24
Canada,CAN,2001,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,24.1
Canada,CAN,2000,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,24.3
Canada,CAN,1999,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,24.5
Canada,CAN,1998,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,24.6
Canada,CAN,1997,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,24.7
Canada,CAN,1996,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,24.7
Canada,CAN,1995,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,24.5
Canada,CAN,1994,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,24.2
Canada,CAN,1993,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,24
Canada,CAN,1992,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,23.7
Canada,CAN,1991,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,23.4
Canada,CAN,1990,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,23
Canada,CAN,2021,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5
Canada,CAN,2020,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.1
Canada,CAN,2019,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.2
Canada,CAN,2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.2
Canada,CAN,2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.3
Canada,CAN,2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.3
Canada,CAN,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.4
Canada,CAN,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.4
Canada,CAN,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.5
Canada,CAN,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.6
Canada,CAN,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.7
Canada,CAN,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.7
Canada,CAN,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.8
Canada,CAN,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.9
Canada,CAN,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6
Canada,CAN,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6
Canada,CAN,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.1
Canada,CAN,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.1
Canada,CAN,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.2
Canada,CAN,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.2
Canada,CAN,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.2
Canada,CAN,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.2
