Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
France,FRA,2005,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,20.32
France,FRA,2000,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,21.79
France,FRA,2019,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,10.6
France,FRA,2018,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,10.3
France,FRA,2017,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,10
France,FRA,2016,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,9.7
France,FRA,2015,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,9.4
France,FRA,2014,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,9.1
France,FRA,2013,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.9
France,FRA,2012,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.8
France,FRA,2011,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.7
France,FRA,2010,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.6
France,FRA,2009,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.6
France,FRA,2008,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.6
France,FRA,2007,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.6
France,FRA,2006,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.6
France,FRA,2005,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.5
France,FRA,2004,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.5
France,FRA,2003,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.4
France,FRA,2002,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.3
France,FRA,2001,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.3
France,FRA,2000,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.4
France,FRA,2019,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,14.7
France,FRA,2018,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,14.2
France,FRA,2017,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,13.6
France,FRA,2016,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,13.1
France,FRA,2015,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,12.7
France,FRA,2014,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,12.3
France,FRA,2013,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,11.9
France,FRA,2012,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,11.7
France,FRA,2011,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,11.5
France,FRA,2010,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,11.4
France,FRA,2009,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,11.3
France,FRA,2008,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,11.2
France,FRA,2007,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,11.1
France,FRA,2006,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,11
France,FRA,2005,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,10.9
France,FRA,2004,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,10.9
France,FRA,2003,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,10.7
France,FRA,2002,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,10.7
France,FRA,2001,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,10.7
France,FRA,2000,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,10.9
France,FRA,2019,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,10.4
France,FRA,2018,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,10.1
France,FRA,2017,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,9.8
France,FRA,2016,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,9.5
France,FRA,2015,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,9.2
France,FRA,2014,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.9
France,FRA,2013,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.7
France,FRA,2012,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.6
France,FRA,2011,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.5
France,FRA,2010,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.4
France,FRA,2009,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.4
France,FRA,2008,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.4
France,FRA,2007,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.4
France,FRA,2006,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.3
France,FRA,2005,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.3
France,FRA,2004,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.2
France,FRA,2003,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.2
France,FRA,2002,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.1
France,FRA,2001,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.1
France,FRA,2000,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,8.2
France,FRA,2019,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,6.36802803638816
France,FRA,2015,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,6.57502583764667
France,FRA,2010,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,5.90480937893407
France,FRA,2000,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,6.59756945816517
France,FRA,2021,Number of infant deaths,SH.DTH.IMRT,2342
France,FRA,2020,Number of infant deaths,SH.DTH.IMRT,2381
France,FRA,2019,Number of infant deaths,SH.DTH.IMRT,2408
France,FRA,2018,Number of infant deaths,SH.DTH.IMRT,2405
France,FRA,2017,Number of infant deaths,SH.DTH.IMRT,2404
France,FRA,2016,Number of infant deaths,SH.DTH.IMRT,2409
France,FRA,2015,Number of infant deaths,SH.DTH.IMRT,2423
France,FRA,2014,Number of infant deaths,SH.DTH.IMRT,2420
France,FRA,2013,Number of infant deaths,SH.DTH.IMRT,2406
France,FRA,2012,Number of infant deaths,SH.DTH.IMRT,2415
France,FRA,2011,Number of infant deaths,SH.DTH.IMRT,2445
France,FRA,2010,Number of infant deaths,SH.DTH.IMRT,2468
France,FRA,2009,Number of infant deaths,SH.DTH.IMRT,2483
France,FRA,2008,Number of infant deaths,SH.DTH.IMRT,2496
France,FRA,2007,Number of infant deaths,SH.DTH.IMRT,2519
France,FRA,2006,Number of infant deaths,SH.DTH.IMRT,2533
France,FRA,2005,Number of infant deaths,SH.DTH.IMRT,2542
France,FRA,2004,Number of infant deaths,SH.DTH.IMRT,2605
France,FRA,2003,Number of infant deaths,SH.DTH.IMRT,2702
France,FRA,2002,Number of infant deaths,SH.DTH.IMRT,2847
France,FRA,2001,Number of infant deaths,SH.DTH.IMRT,3007
France,FRA,2000,Number of infant deaths,SH.DTH.IMRT,3099
France,FRA,1999,Number of infant deaths,SH.DTH.IMRT,3150
France,FRA,1998,Number of infant deaths,SH.DTH.IMRT,3216
France,FRA,1997,Number of infant deaths,SH.DTH.IMRT,3338
France,FRA,1996,Number of infant deaths,SH.DTH.IMRT,3540
France,FRA,1995,Number of infant deaths,SH.DTH.IMRT,3744
France,FRA,1994,Number of infant deaths,SH.DTH.IMRT,4018
France,FRA,1993,Number of infant deaths,SH.DTH.IMRT,4462
France,FRA,1992,Number of infant deaths,SH.DTH.IMRT,4961
France,FRA,1991,Number of infant deaths,SH.DTH.IMRT,5348
France,FRA,1990,Number of infant deaths,SH.DTH.IMRT,5635
France,FRA,1989,Number of infant deaths,SH.DTH.IMRT,5865
France,FRA,1988,Number of infant deaths,SH.DTH.IMRT,6037
France,FRA,1987,Number of infant deaths,SH.DTH.IMRT,6207
France,FRA,1986,Number of infant deaths,SH.DTH.IMRT,6349
France,FRA,1985,Number of infant deaths,SH.DTH.IMRT,6447
France,FRA,1984,Number of infant deaths,SH.DTH.IMRT,6588
France,FRA,1983,Number of infant deaths,SH.DTH.IMRT,6981
France,FRA,1982,Number of infant deaths,SH.DTH.IMRT,7495
France,FRA,1981,Number of infant deaths,SH.DTH.IMRT,7795
France,FRA,1980,Number of infant deaths,SH.DTH.IMRT,7864
France,FRA,1979,Number of infant deaths,SH.DTH.IMRT,7864
France,FRA,1978,Number of infant deaths,SH.DTH.IMRT,8102
France,FRA,1977,Number of infant deaths,SH.DTH.IMRT,8361
France,FRA,1976,Number of infant deaths,SH.DTH.IMRT,8717
France,FRA,1975,Number of infant deaths,SH.DTH.IMRT,9521
France,FRA,1974,Number of infant deaths,SH.DTH.IMRT,10464
France,FRA,1973,Number of infant deaths,SH.DTH.IMRT,11324
France,FRA,1972,Number of infant deaths,SH.DTH.IMRT,12046
France,FRA,1971,Number of infant deaths,SH.DTH.IMRT,12439
France,FRA,1970,Number of infant deaths,SH.DTH.IMRT,12741
France,FRA,1969,Number of infant deaths,SH.DTH.IMRT,13167
France,FRA,1968,Number of infant deaths,SH.DTH.IMRT,13666
France,FRA,1967,Number of infant deaths,SH.DTH.IMRT,14347
France,FRA,1966,Number of infant deaths,SH.DTH.IMRT,15054
France,FRA,1965,Number of infant deaths,SH.DTH.IMRT,15765
France,FRA,1964,Number of infant deaths,SH.DTH.IMRT,16553
France,FRA,1963,Number of infant deaths,SH.DTH.IMRT,17028
France,FRA,1962,Number of infant deaths,SH.DTH.IMRT,17604
France,FRA,1961,Number of infant deaths,SH.DTH.IMRT,18398
France,FRA,1960,Number of infant deaths,SH.DTH.IMRT,19332
France,FRA,2019,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,6.35586909299778
France,FRA,2015,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,6.59523492090918
France,FRA,2010,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,6.93911343109398
France,FRA,2000,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,7.94080440651951
France,FRA,2021,Number of under-five deaths,SH.DTH.MORT,2985
France,FRA,2020,Number of under-five deaths,SH.DTH.MORT,3048
France,FRA,2019,Number of under-five deaths,SH.DTH.MORT,3098
France,FRA,2018,Number of under-five deaths,SH.DTH.MORT,3118
France,FRA,2017,Number of under-five deaths,SH.DTH.MORT,3137
France,FRA,2016,Number of under-five deaths,SH.DTH.MORT,3160
France,FRA,2015,Number of under-five deaths,SH.DTH.MORT,3192
France,FRA,2014,Number of under-five deaths,SH.DTH.MORT,3204
France,FRA,2013,Number of under-five deaths,SH.DTH.MORT,3207
France,FRA,2012,Number of under-five deaths,SH.DTH.MORT,3233
France,FRA,2011,Number of under-five deaths,SH.DTH.MORT,3282
France,FRA,2010,Number of under-five deaths,SH.DTH.MORT,3327
France,FRA,2009,Number of under-five deaths,SH.DTH.MORT,3364
France,FRA,2008,Number of under-five deaths,SH.DTH.MORT,3401
France,FRA,2007,Number of under-five deaths,SH.DTH.MORT,3446
France,FRA,2006,Number of under-five deaths,SH.DTH.MORT,3485
France,FRA,2005,Number of under-five deaths,SH.DTH.MORT,3523
France,FRA,2004,Number of under-five deaths,SH.DTH.MORT,3613
France,FRA,2003,Number of under-five deaths,SH.DTH.MORT,3723
France,FRA,2002,Number of under-five deaths,SH.DTH.MORT,3860
France,FRA,2001,Number of under-five deaths,SH.DTH.MORT,3992
France,FRA,2000,Number of under-five deaths,SH.DTH.MORT,4044
France,FRA,1999,Number of under-five deaths,SH.DTH.MORT,4051
France,FRA,1998,Number of under-five deaths,SH.DTH.MORT,4077
France,FRA,1997,Number of under-five deaths,SH.DTH.MORT,4179
France,FRA,1996,Number of under-five deaths,SH.DTH.MORT,4385
France,FRA,1995,Number of under-five deaths,SH.DTH.MORT,4616
France,FRA,1994,Number of under-five deaths,SH.DTH.MORT,4940
France,FRA,1993,Number of under-five deaths,SH.DTH.MORT,5444
France,FRA,1992,Number of under-five deaths,SH.DTH.MORT,6002
France,FRA,1991,Number of under-five deaths,SH.DTH.MORT,6448
France,FRA,1990,Number of under-five deaths,SH.DTH.MORT,6793
France,FRA,1989,Number of under-five deaths,SH.DTH.MORT,7070
France,FRA,1988,Number of under-five deaths,SH.DTH.MORT,7284
France,FRA,1987,Number of under-five deaths,SH.DTH.MORT,7503
France,FRA,1986,Number of under-five deaths,SH.DTH.MORT,7707
France,FRA,1985,Number of under-five deaths,SH.DTH.MORT,7880
France,FRA,1984,Number of under-five deaths,SH.DTH.MORT,8095
France,FRA,1983,Number of under-five deaths,SH.DTH.MORT,8543
France,FRA,1982,Number of under-five deaths,SH.DTH.MORT,9093
France,FRA,1981,Number of under-five deaths,SH.DTH.MORT,9418
France,FRA,1980,Number of under-five deaths,SH.DTH.MORT,9525
France,FRA,1979,Number of under-five deaths,SH.DTH.MORT,9600
France,FRA,1978,Number of under-five deaths,SH.DTH.MORT,9954
France,FRA,1977,Number of under-five deaths,SH.DTH.MORT,10366
France,FRA,1976,Number of under-five deaths,SH.DTH.MORT,10894
France,FRA,1975,Number of under-five deaths,SH.DTH.MORT,11834
France,FRA,1974,Number of under-five deaths,SH.DTH.MORT,12858
France,FRA,1973,Number of under-five deaths,SH.DTH.MORT,13767
France,FRA,1972,Number of under-five deaths,SH.DTH.MORT,14529
France,FRA,1971,Number of under-five deaths,SH.DTH.MORT,14989
France,FRA,1970,Number of under-five deaths,SH.DTH.MORT,15381
France,FRA,1969,Number of under-five deaths,SH.DTH.MORT,15911
France,FRA,1968,Number of under-five deaths,SH.DTH.MORT,16516
France,FRA,1967,Number of under-five deaths,SH.DTH.MORT,17287
France,FRA,1966,Number of under-five deaths,SH.DTH.MORT,18080
France,FRA,1965,Number of under-five deaths,SH.DTH.MORT,18885
France,FRA,1964,Number of under-five deaths,SH.DTH.MORT,19788
France,FRA,1963,Number of under-five deaths,SH.DTH.MORT,20411
France,FRA,1962,Number of under-five deaths,SH.DTH.MORT,21151
France,FRA,1961,Number of under-five deaths,SH.DTH.MORT,22127
France,FRA,1960,Number of under-five deaths,SH.DTH.MORT,23270
France,FRA,2019,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,87.2761033734964
France,FRA,2015,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,86.829738874205
France,FRA,2010,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,87.1560813588257
France,FRA,2000,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,85.4616270746668
France,FRA,2021,Number of neonatal deaths,SH.DTH.NMRT,1713
France,FRA,2020,Number of neonatal deaths,SH.DTH.NMRT,1748
France,FRA,2019,Number of neonatal deaths,SH.DTH.NMRT,1814
France,FRA,2018,Number of neonatal deaths,SH.DTH.NMRT,1841
France,FRA,2017,Number of neonatal deaths,SH.DTH.NMRT,1847
France,FRA,2016,Number of neonatal deaths,SH.DTH.NMRT,1843
France,FRA,2015,Number of neonatal deaths,SH.DTH.NMRT,1834
France,FRA,2014,Number of neonatal deaths,SH.DTH.NMRT,1837
France,FRA,2013,Number of neonatal deaths,SH.DTH.NMRT,1804
France,FRA,2012,Number of neonatal deaths,SH.DTH.NMRT,1808
France,FRA,2011,Number of neonatal deaths,SH.DTH.NMRT,1818
France,FRA,2010,Number of neonatal deaths,SH.DTH.NMRT,1856
France,FRA,2009,Number of neonatal deaths,SH.DTH.NMRT,1854
France,FRA,2008,Number of neonatal deaths,SH.DTH.NMRT,1867
France,FRA,2007,Number of neonatal deaths,SH.DTH.NMRT,1841
France,FRA,2006,Number of neonatal deaths,SH.DTH.NMRT,1868
France,FRA,2005,Number of neonatal deaths,SH.DTH.NMRT,1857
France,FRA,2004,Number of neonatal deaths,SH.DTH.NMRT,1924
France,FRA,2003,Number of neonatal deaths,SH.DTH.NMRT,1989
France,FRA,2002,Number of neonatal deaths,SH.DTH.NMRT,2038
France,FRA,2001,Number of neonatal deaths,SH.DTH.NMRT,2083
France,FRA,2000,Number of neonatal deaths,SH.DTH.NMRT,2115
France,FRA,1999,Number of neonatal deaths,SH.DTH.NMRT,2105
France,FRA,1998,Number of neonatal deaths,SH.DTH.NMRT,2144
France,FRA,1997,Number of neonatal deaths,SH.DTH.NMRT,2147
France,FRA,1996,Number of neonatal deaths,SH.DTH.NMRT,2204
France,FRA,1995,Number of neonatal deaths,SH.DTH.NMRT,2210
France,FRA,1994,Number of neonatal deaths,SH.DTH.NMRT,2163
France,FRA,1993,Number of neonatal deaths,SH.DTH.NMRT,2191
France,FRA,1992,Number of neonatal deaths,SH.DTH.NMRT,2364
France,FRA,1991,Number of neonatal deaths,SH.DTH.NMRT,2553
France,FRA,1990,Number of neonatal deaths,SH.DTH.NMRT,2727
France,FRA,1989,Number of neonatal deaths,SH.DTH.NMRT,2888
France,FRA,1988,Number of neonatal deaths,SH.DTH.NMRT,3047
France,FRA,1987,Number of neonatal deaths,SH.DTH.NMRT,3178
France,FRA,1986,Number of neonatal deaths,SH.DTH.NMRT,3357
France,FRA,1985,Number of neonatal deaths,SH.DTH.NMRT,3465
France,FRA,1984,Number of neonatal deaths,SH.DTH.NMRT,3598
France,FRA,1983,Number of neonatal deaths,SH.DTH.NMRT,3730
France,FRA,1982,Number of neonatal deaths,SH.DTH.NMRT,4109
France,FRA,1981,Number of neonatal deaths,SH.DTH.NMRT,4341
France,FRA,1980,Number of neonatal deaths,SH.DTH.NMRT,4571
France,FRA,1979,Number of neonatal deaths,SH.DTH.NMRT,4716
France,FRA,1978,Number of neonatal deaths,SH.DTH.NMRT,5027
France,FRA,1977,Number of neonatal deaths,SH.DTH.NMRT,5494
France,FRA,1976,Number of neonatal deaths,SH.DTH.NMRT,5714
France,FRA,1975,Number of neonatal deaths,SH.DTH.NMRT,6127
France,FRA,1974,Number of neonatal deaths,SH.DTH.NMRT,6642
France,FRA,1973,Number of neonatal deaths,SH.DTH.NMRT,7026
France,FRA,1972,Number of neonatal deaths,SH.DTH.NMRT,7445
France,FRA,1971,Number of neonatal deaths,SH.DTH.NMRT,7807
France,FRA,1970,Number of neonatal deaths,SH.DTH.NMRT,8048
France,FRA,1969,Number of neonatal deaths,SH.DTH.NMRT,8654
France,FRA,1968,Number of neonatal deaths,SH.DTH.NMRT,9620
France,FRA,1967,Number of neonatal deaths,SH.DTH.NMRT,11142
France,FRA,1966,Number of neonatal deaths,SH.DTH.NMRT,12857
France,FRA,1965,Number of neonatal deaths,SH.DTH.NMRT,13725
France,FRA,1964,Number of neonatal deaths,SH.DTH.NMRT,13853
France,FRA,1963,Number of neonatal deaths,SH.DTH.NMRT,13520
France,FRA,1962,Number of neonatal deaths,SH.DTH.NMRT,13438
France,FRA,1961,Number of neonatal deaths,SH.DTH.NMRT,14511
France,FRA,2021,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,33.8
France,FRA,2020,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,33.7
France,FRA,2019,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,33.7
France,FRA,2018,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,33.6
France,FRA,2017,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,33.5
France,FRA,2016,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,33.4
France,FRA,2015,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,33.3
France,FRA,2014,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,33.2
France,FRA,2013,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,33.1
France,FRA,2012,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,33
France,FRA,2011,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,33
France,FRA,2010,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,32.9
France,FRA,2009,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,32.8
France,FRA,2008,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,32.7
France,FRA,2007,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,32.6
France,FRA,2006,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,32.4
France,FRA,2005,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,32.3
France,FRA,2004,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,32.2
France,FRA,2003,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,32.2
France,FRA,2002,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,32.1
France,FRA,2001,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,31.9
France,FRA,2000,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,31.8
France,FRA,1999,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,31.7
France,FRA,1998,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,31.7
France,FRA,1997,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,31.7
France,FRA,1996,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,31.7
France,FRA,1995,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,31.7
France,FRA,1994,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,31.6
France,FRA,1993,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,31.6
France,FRA,1992,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,31.5
France,FRA,1991,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,31.4
France,FRA,1990,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,31.3
France,FRA,2021,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
France,FRA,2020,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
France,FRA,2019,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
France,FRA,2018,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
France,FRA,2017,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
France,FRA,2016,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
France,FRA,2015,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
France,FRA,2014,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
France,FRA,2013,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
France,FRA,2012,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
France,FRA,2011,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
France,FRA,2010,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
France,FRA,2009,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
France,FRA,2008,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
France,FRA,2007,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
France,FRA,2006,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3
