Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Finland,FIN,2000,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,0.4
Finland,FIN,1995,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,0.25
Finland,FIN,1990,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,0.1
Finland,FIN,1985,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,0.66
Finland,FIN,1980,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,0.66
Finland,FIN,1975,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,0.54
Finland,FIN,1970,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,0.33
Finland,FIN,2010,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0
Finland,FIN,2005,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.17
Finland,FIN,2000,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.26
Finland,FIN,1995,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.19
Finland,FIN,1990,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.1
Finland,FIN,1985,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.66
Finland,FIN,1980,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.79
Finland,FIN,1975,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,1.08
Finland,FIN,1970,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.59
Finland,FIN,2010,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,0
Finland,FIN,2005,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,0.5
Finland,FIN,2000,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,0.73
Finland,FIN,1995,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,0.48
Finland,FIN,1990,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,0.11
Finland,FIN,1985,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,1.17
Finland,FIN,1980,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,1.16
Finland,FIN,1975,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,0.93
Finland,FIN,1970,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,0.56
Finland,FIN,2010,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,0
Finland,FIN,2005,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,0.33
Finland,FIN,2000,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,0.48
Finland,FIN,1995,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,0.33
Finland,FIN,1990,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,0.11
Finland,FIN,1985,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,1.14
Finland,FIN,1980,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,1.36
Finland,FIN,1975,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,1.29
Finland,FIN,1970,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,1
Finland,FIN,2010,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,0
Finland,FIN,2005,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,0.32
Finland,FIN,2000,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,0.39
Finland,FIN,1995,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,0.26
Finland,FIN,1990,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,0.1
Finland,FIN,1985,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,0.65
Finland,FIN,1980,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,0.65
Finland,FIN,1975,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,0.52
Finland,FIN,1970,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,0.32
Finland,FIN,2010,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,0
Finland,FIN,2005,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,0.22
Finland,FIN,2000,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,0.26
Finland,FIN,1995,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,0.2
Finland,FIN,1990,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,0.1
Finland,FIN,1985,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,0.65
Finland,FIN,1980,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,0.78
Finland,FIN,1975,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,0.73
Finland,FIN,1970,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,0.59
Finland,FIN,2010,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,0
Finland,FIN,2005,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,0.34
Finland,FIN,2000,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,0.4
Finland,FIN,1995,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,0.27
Finland,FIN,1990,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,0.1
Finland,FIN,1985,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,0.67
Finland,FIN,1980,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,0.67
Finland,FIN,1975,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,0.52
Finland,FIN,1970,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,0.34
Finland,FIN,2010,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,0
Finland,FIN,2005,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,0.23
Finland,FIN,2000,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,0.28
Finland,FIN,1995,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,0.2
Finland,FIN,1990,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,0.1
Finland,FIN,1985,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,0.71
Finland,FIN,1980,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,0.85
Finland,FIN,1975,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,0.74
Finland,FIN,1970,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,0.64
Finland,FIN,2010,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,0
Finland,FIN,2005,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,0.32
Finland,FIN,2000,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,0.41
Finland,FIN,1995,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,0.34
Finland,FIN,1990,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,0.1
Finland,FIN,1985,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,0.69
Finland,FIN,1980,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,0.69
Finland,FIN,1975,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,0.64
Finland,FIN,1970,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,0.34
Finland,FIN,2010,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0
Finland,FIN,2005,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.23
Finland,FIN,2000,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.29
Finland,FIN,1995,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.25
Finland,FIN,1990,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.1
Finland,FIN,1985,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.72
Finland,FIN,1980,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.87
Finland,FIN,1975,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.89
Finland,FIN,1970,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.65
Finland,FIN,2010,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,0
Finland,FIN,2005,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,0.38
Finland,FIN,2000,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,0.54
Finland,FIN,1995,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,0.35
Finland,FIN,1990,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,0.1
Finland,FIN,1985,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,0.9
Finland,FIN,1980,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,0.9
Finland,FIN,1975,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,0.66
Finland,FIN,1970,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,0.45
Finland,FIN,2010,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,0
Finland,FIN,2005,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,0.26
Finland,FIN,2000,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,0.37
Finland,FIN,1995,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,0.25
Finland,FIN,1990,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,0.1
Finland,FIN,1985,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,0.93
Finland,FIN,1980,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,1.11
Finland,FIN,1975,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,0.91
Finland,FIN,1970,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,0.83
Finland,FIN,2010,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,0
Finland,FIN,2005,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,0.38
Finland,FIN,2000,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,0.56
Finland,FIN,1995,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,0.44
Finland,FIN,1990,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,0.1
Finland,FIN,1985,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,0.94
Finland,FIN,1980,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,0.94
Finland,FIN,1975,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,0.87
Finland,FIN,1970,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,0.47
Finland,FIN,2010,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,0
Finland,FIN,2005,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,0.27
Finland,FIN,2000,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,0.38
Finland,FIN,1995,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,0.31
Finland,FIN,1990,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,0.1
Finland,FIN,1985,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,0.95
Finland,FIN,1980,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,1.13
Finland,FIN,1975,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,1.19
Finland,FIN,1970,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,0.85
Finland,FIN,2010,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,0
Finland,FIN,2005,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,0.47
Finland,FIN,2000,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,0.73
Finland,FIN,1995,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,0.48
Finland,FIN,1990,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,0.1
Finland,FIN,1985,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,1.22
Finland,FIN,1980,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,1.22
Finland,FIN,1975,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,0.94
Finland,FIN,1970,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,0.61
Finland,FIN,2010,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,0
Finland,FIN,2005,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,0.31
Finland,FIN,2000,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,0.5
Finland,FIN,1995,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,0.34
Finland,FIN,1990,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,0.1
Finland,FIN,1985,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,1.24
Finland,FIN,1980,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,1.49
Finland,FIN,1975,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,1.29
Finland,FIN,1970,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,1.12
Finland,FIN,2010,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,0
Finland,FIN,2005,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,0.52
Finland,FIN,2000,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,0.81
Finland,FIN,1995,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,0.74
Finland,FIN,1990,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,0.1
Finland,FIN,1985,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,1.35
Finland,FIN,1980,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,1.35
Finland,FIN,1975,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,1.43
Finland,FIN,1970,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,0.68
Finland,FIN,2010,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,0
Finland,FIN,2005,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,0.36
Finland,FIN,2000,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,0.55
Finland,FIN,1995,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,0.52
Finland,FIN,1990,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,0.1
Finland,FIN,1985,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,1.38
Finland,FIN,1980,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,1.66
Finland,FIN,1975,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,1.95
Finland,FIN,1970,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,1.24
Finland,FIN,2010,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,335
Finland,FIN,2005,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,321
Finland,FIN,2000,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,332
Finland,FIN,1995,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,328
Finland,FIN,1990,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,302
Finland,FIN,1985,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,351
Finland,FIN,1980,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,382
Finland,FIN,1975,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,399
Finland,FIN,1970,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,426
Finland,FIN,2010,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,164
Finland,FIN,2005,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,157
Finland,FIN,2000,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,162
Finland,FIN,1995,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,160
Finland,FIN,1990,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,148
Finland,FIN,1985,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,172
Finland,FIN,1980,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,187
Finland,FIN,1975,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,195
Finland,FIN,1970,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,208
Finland,FIN,2010,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,4451
Finland,FIN,2005,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,4341
Finland,FIN,2000,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,4237
Finland,FIN,1995,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,4136
Finland,FIN,1990,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,4023
Finland,FIN,1985,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,3951
Finland,FIN,1980,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,3810
Finland,FIN,1975,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,3674
Finland,FIN,1970,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,3473
Finland,FIN,2010,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,2283
Finland,FIN,2005,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,2233
Finland,FIN,2000,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,2191
Finland,FIN,1995,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,2145
Finland,FIN,1990,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,2096
Finland,FIN,1985,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,2063
Finland,FIN,1980,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,1992
Finland,FIN,1975,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,1925
Finland,FIN,1970,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,1826
Finland,FIN,2010,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,324
