Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Switzerland,CHE,1980,Barro-Lee: Percentage of female population age 15+ with no education,BAR.NOED.15UP.FE.ZS,4.03
Switzerland,CHE,1975,Barro-Lee: Percentage of female population age 15+ with no education,BAR.NOED.15UP.FE.ZS,5.06
Switzerland,CHE,1970,Barro-Lee: Percentage of female population age 15+ with no education,BAR.NOED.15UP.FE.ZS,5.3
Switzerland,CHE,2010,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,1.61
Switzerland,CHE,2005,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,10.78
Switzerland,CHE,2000,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,13
Switzerland,CHE,1995,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,13.47
Switzerland,CHE,1990,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,11.46
Switzerland,CHE,1985,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,8.4
Switzerland,CHE,1980,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,2.98
Switzerland,CHE,1975,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,4.35
Switzerland,CHE,1970,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,4.95
Switzerland,CHE,2010,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,0.1
Switzerland,CHE,2005,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,4.97
Switzerland,CHE,2000,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,9.61
Switzerland,CHE,1995,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,8.63
Switzerland,CHE,1990,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,6.72
Switzerland,CHE,1985,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,5.74
Switzerland,CHE,1980,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,3.84
Switzerland,CHE,1975,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,3.51
Switzerland,CHE,1970,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,4.2
Switzerland,CHE,2010,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,0.13
Switzerland,CHE,2005,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,4.76
Switzerland,CHE,2000,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,9.82
Switzerland,CHE,1995,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,8.85
Switzerland,CHE,1990,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,6.82
Switzerland,CHE,1985,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,5.19
Switzerland,CHE,1980,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,2.54
Switzerland,CHE,1975,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,2.27
Switzerland,CHE,1970,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,4.1
Switzerland,CHE,2010,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,0.47
Switzerland,CHE,2005,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,8.34
Switzerland,CHE,2000,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,8.63
Switzerland,CHE,1995,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,6.72
Switzerland,CHE,1990,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,5.74
Switzerland,CHE,1985,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,5.53
Switzerland,CHE,1980,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,3.52
Switzerland,CHE,1975,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,3.78
Switzerland,CHE,1970,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,3.2
Switzerland,CHE,2010,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.42
Switzerland,CHE,2005,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,8.55
Switzerland,CHE,2000,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,8.85
Switzerland,CHE,1995,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,6.82
Switzerland,CHE,1990,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,5.19
Switzerland,CHE,1985,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,4.64
Switzerland,CHE,1980,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,2.27
Switzerland,CHE,1975,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,3.06
Switzerland,CHE,1970,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,3.1
Switzerland,CHE,2010,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,1.42
Switzerland,CHE,2005,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,9.7
Switzerland,CHE,2000,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,12.53
Switzerland,CHE,1995,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,11.55
Switzerland,CHE,1990,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,10.19
Switzerland,CHE,1985,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,7.86
Switzerland,CHE,1980,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,3.74
Switzerland,CHE,1975,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,4.53
Switzerland,CHE,1970,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,5.4
Switzerland,CHE,2010,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,1.44
Switzerland,CHE,2005,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,10.29
Switzerland,CHE,2000,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,11.47
Switzerland,CHE,1995,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,12.47
Switzerland,CHE,1990,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,11.08
Switzerland,CHE,1985,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,8.29
Switzerland,CHE,1980,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,2.9
Switzerland,CHE,1975,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,3.8
Switzerland,CHE,1970,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,4.97
Switzerland,CHE,2010,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,0.72
Switzerland,CHE,2005,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,7.78
Switzerland,CHE,2000,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,8.31
Switzerland,CHE,1995,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,7.4
Switzerland,CHE,1990,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,6.97
Switzerland,CHE,1985,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,5.39
Switzerland,CHE,1980,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,3.49
Switzerland,CHE,1975,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,2.98
Switzerland,CHE,1970,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,3.2
Switzerland,CHE,2010,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,0.73
Switzerland,CHE,2005,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,8.02
Switzerland,CHE,2000,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,8.44
Switzerland,CHE,1995,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,7.14
Switzerland,CHE,1990,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,6.43
Switzerland,CHE,1985,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,4.52
Switzerland,CHE,1980,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,2.25
Switzerland,CHE,1975,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,2.71
Switzerland,CHE,1970,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,3.1
Switzerland,CHE,2010,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,1.36
Switzerland,CHE,2005,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,7.42
Switzerland,CHE,2000,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,8.81
Switzerland,CHE,1995,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,8.21
Switzerland,CHE,1990,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,7
Switzerland,CHE,1985,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,5.32
Switzerland,CHE,1980,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,2.83
Switzerland,CHE,1975,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,3
Switzerland,CHE,1970,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,4.1
Switzerland,CHE,2010,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,1.3
Switzerland,CHE,2005,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,7.6
Switzerland,CHE,2000,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,8.81
Switzerland,CHE,1995,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,7.97
Switzerland,CHE,1990,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,6.45
Switzerland,CHE,1985,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,4.39
Switzerland,CHE,1980,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,2.41
Switzerland,CHE,1975,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,2.73
Switzerland,CHE,1970,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,3.8
Switzerland,CHE,2010,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,1.21
Switzerland,CHE,2005,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,7.75
Switzerland,CHE,2000,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,9.26
Switzerland,CHE,1995,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,8.37
Switzerland,CHE,1990,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,6.89
Switzerland,CHE,1985,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,5.01
Switzerland,CHE,1980,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,2.87
Switzerland,CHE,1975,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,3.52
Switzerland,CHE,1970,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,4.1
Switzerland,CHE,2010,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,1.18
Switzerland,CHE,2005,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,7.84
Switzerland,CHE,2000,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,9.28
Switzerland,CHE,1995,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,8.09
Switzerland,CHE,1990,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,6.22
Switzerland,CHE,1985,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,4.5
Switzerland,CHE,1980,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,2.44
Switzerland,CHE,1975,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,3.13
Switzerland,CHE,1970,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,3.8
Switzerland,CHE,2010,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,1.21
Switzerland,CHE,2005,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,8.02
Switzerland,CHE,2000,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,9.54
Switzerland,CHE,1995,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,8.23
Switzerland,CHE,1990,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,6.88
Switzerland,CHE,1985,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,6.18
Switzerland,CHE,1980,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,3.1
Switzerland,CHE,1975,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,3.51
Switzerland,CHE,1970,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,4.9
Switzerland,CHE,2010,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,1.2
Switzerland,CHE,2005,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,8.17
Switzerland,CHE,2000,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,9.49
Switzerland,CHE,1995,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,7.78
Switzerland,CHE,1990,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,6.29
Switzerland,CHE,1985,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,5.41
Switzerland,CHE,1980,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,2.62
Switzerland,CHE,1975,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,3.12
Switzerland,CHE,1970,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,4.6
Switzerland,CHE,2010,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,1.15
Switzerland,CHE,2005,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,8.18
Switzerland,CHE,2000,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,9.37
Switzerland,CHE,1995,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,8.48
Switzerland,CHE,1990,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,9
Switzerland,CHE,1985,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,7.55
Switzerland,CHE,1980,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,3.08
Switzerland,CHE,1975,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,4.12
Switzerland,CHE,1970,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,4.9
Switzerland,CHE,2010,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,1.16
Switzerland,CHE,2005,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,8.32
Switzerland,CHE,2000,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,9.11
Switzerland,CHE,1995,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,7.82
Switzerland,CHE,1990,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,7.94
Switzerland,CHE,1985,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,6.53
Switzerland,CHE,1980,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,2.59
Switzerland,CHE,1975,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,3.34
Switzerland,CHE,1970,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,4.6
Switzerland,CHE,2010,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,1.37
Switzerland,CHE,2005,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,7.92
Switzerland,CHE,2000,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,9.84
Switzerland,CHE,1995,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,11.42
Switzerland,CHE,1990,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,11.36
Switzerland,CHE,1985,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,8.9
Switzerland,CHE,1980,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,3.55
Switzerland,CHE,1975,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,4.31
Switzerland,CHE,1970,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,6.6
Switzerland,CHE,2010,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,1.43
Switzerland,CHE,2005,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,7.92
Switzerland,CHE,2000,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,9.12
Switzerland,CHE,1995,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,10.11
Switzerland,CHE,1990,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,9.88
Switzerland,CHE,1985,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,7.78
Switzerland,CHE,1980,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,2.36
Switzerland,CHE,1975,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,3.44
Switzerland,CHE,1970,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,6.1
Switzerland,CHE,2010,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,1.24
Switzerland,CHE,2005,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,8.28
Switzerland,CHE,2000,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,13.48
Switzerland,CHE,1995,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,14.61
Switzerland,CHE,1990,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,13.88
Switzerland,CHE,1985,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,10.49
Switzerland,CHE,1980,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,3.91
Switzerland,CHE,1975,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,6.03
Switzerland,CHE,1970,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,6.6
Switzerland,CHE,2010,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,1.3
Switzerland,CHE,2005,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,7.95
Switzerland,CHE,2000,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,11.96
Switzerland,CHE,1995,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,12.74
Switzerland,CHE,1990,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,12.21
Switzerland,CHE,1985,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,14.89
Switzerland,CHE,1980,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,2.54
Switzerland,CHE,1975,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,4.71
Switzerland,CHE,1970,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,6.1
Switzerland,CHE,2010,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,449
Switzerland,CHE,2005,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,435
Switzerland,CHE,2000,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,414
Switzerland,CHE,1995,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,388
Switzerland,CHE,1990,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,421
Switzerland,CHE,1985,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,488
Switzerland,CHE,1980,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,505
Switzerland,CHE,1975,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,466
Switzerland,CHE,1970,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,451
Switzerland,CHE,2010,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,220
Switzerland,CHE,2005,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,214
Switzerland,CHE,2000,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,205
Switzerland,CHE,1995,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,192
Switzerland,CHE,1990,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,204
Switzerland,CHE,1985,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,238
Switzerland,CHE,1980,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,247
Switzerland,CHE,1975,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,231
Switzerland,CHE,1970,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,222
Switzerland,CHE,2010,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,6204
Switzerland,CHE,2005,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,6057
Switzerland,CHE,2000,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,5911
Switzerland,CHE,1995,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,5771
Switzerland,CHE,1990,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,5679
Switzerland,CHE,1985,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,5393
Switzerland,CHE,1980,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,5072
Switzerland,CHE,1975,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,4915
Switzerland,CHE,1970,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,4716
