Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Italy,ITA,2010,Barro-Lee: Percentage of female population age 15+ with no education,BAR.NOED.15UP.FE.ZS,7.51
Italy,ITA,2005,Barro-Lee: Percentage of female population age 15+ with no education,BAR.NOED.15UP.FE.ZS,9.18
Italy,ITA,2000,Barro-Lee: Percentage of female population age 15+ with no education,BAR.NOED.15UP.FE.ZS,9
Italy,ITA,1995,Barro-Lee: Percentage of female population age 15+ with no education,BAR.NOED.15UP.FE.ZS,9.59
Italy,ITA,1990,Barro-Lee: Percentage of female population age 15+ with no education,BAR.NOED.15UP.FE.ZS,10.23
Italy,ITA,1985,Barro-Lee: Percentage of female population age 15+ with no education,BAR.NOED.15UP.FE.ZS,10.31
Italy,ITA,1980,Barro-Lee: Percentage of female population age 15+ with no education,BAR.NOED.15UP.FE.ZS,7.86
Italy,ITA,1975,Barro-Lee: Percentage of female population age 15+ with no education,BAR.NOED.15UP.FE.ZS,7.81
Italy,ITA,1970,Barro-Lee: Percentage of female population age 15+ with no education,BAR.NOED.15UP.FE.ZS,7.28
Italy,ITA,2010,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,5.61
Italy,ITA,2005,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,6.85
Italy,ITA,2000,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,7
Italy,ITA,1995,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,7.62
Italy,ITA,1990,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,8.28
Italy,ITA,1985,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,8.44
Italy,ITA,1980,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,6.41
Italy,ITA,1975,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,6.36
Italy,ITA,1970,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,5.94
Italy,ITA,2010,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,0.72
Italy,ITA,2005,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,0.47
Italy,ITA,2000,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,0.6
Italy,ITA,1995,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,0.8
Italy,ITA,1990,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,1.26
Italy,ITA,1985,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,1.53
Italy,ITA,1980,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,1.62
Italy,ITA,1975,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,2.51
Italy,ITA,1970,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,1.2
Italy,ITA,2010,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,0.67
Italy,ITA,2005,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,0.37
Italy,ITA,2000,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,0.6
Italy,ITA,1995,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,0.8
Italy,ITA,1990,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,1.44
Italy,ITA,1985,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,1.65
Italy,ITA,1980,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,1.69
Italy,ITA,1975,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,2.24
Italy,ITA,1970,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,1.2
Italy,ITA,2010,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,1.09
Italy,ITA,2005,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,0.93
Italy,ITA,2000,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,0.8
Italy,ITA,1995,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,1.26
Italy,ITA,1990,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,1.53
Italy,ITA,1985,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,1.45
Italy,ITA,1980,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,2.96
Italy,ITA,1975,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,1.78
Italy,ITA,1970,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,2.3
Italy,ITA,2010,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.83
Italy,ITA,2005,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.78
Italy,ITA,2000,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.8
Italy,ITA,1995,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,1.44
Italy,ITA,1990,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,1.65
Italy,ITA,1985,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,1.5
Italy,ITA,1980,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,2.75
Italy,ITA,1975,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,1.65
Italy,ITA,1970,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,1.65
Italy,ITA,2010,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,8.39
Italy,ITA,2005,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,10.32
Italy,ITA,2000,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,10.1
Italy,ITA,1995,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,11.23
Italy,ITA,1990,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,12.17
Italy,ITA,1985,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,12.48
Italy,ITA,1980,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,9.44
Italy,ITA,1975,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,9.17
Italy,ITA,1970,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,8.8
Italy,ITA,2010,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,6.3
Italy,ITA,2005,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,7.76
Italy,ITA,2000,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,7.9
Italy,ITA,1995,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,8.98
Italy,ITA,1990,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,9.88
Italy,ITA,1985,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,10.24
Italy,ITA,1980,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,7.73
Italy,ITA,1975,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,7.5
Italy,ITA,1970,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,7.3
Italy,ITA,2010,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,0.92
Italy,ITA,2005,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,0.69
Italy,ITA,2000,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,1.1
Italy,ITA,1995,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,1.57
Italy,ITA,1990,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,1.51
Italy,ITA,1985,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,2.79
Italy,ITA,1980,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,2.5
Italy,ITA,1975,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,3.87
Italy,ITA,1970,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,2.3
Italy,ITA,2010,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,0.96
Italy,ITA,2005,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,0.79
Italy,ITA,2000,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,1.2
Italy,ITA,1995,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,1.68
Italy,ITA,1990,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,1.58
Italy,ITA,1985,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,2.43
Italy,ITA,1980,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,2.26
Italy,ITA,1975,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,2.87
Italy,ITA,1970,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,1.65
Italy,ITA,2010,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,1.19
Italy,ITA,2005,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,1.24
Italy,ITA,2000,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,1.6
Italy,ITA,1995,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,1.56
Italy,ITA,1990,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,3
Italy,ITA,1985,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,2.64
Italy,ITA,1980,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,4.62
Italy,ITA,1975,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,3.87
Italy,ITA,1970,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,5.4
Italy,ITA,2010,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,1.22
Italy,ITA,2005,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,1.32
Italy,ITA,2000,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,1.7
Italy,ITA,1995,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,1.65
Italy,ITA,1990,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,2.59
Italy,ITA,1985,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,2.3
Italy,ITA,1980,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,3.39
Italy,ITA,1975,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,2.88
Italy,ITA,1970,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,4.5
Italy,ITA,2010,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,1.19
Italy,ITA,2005,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,1.24
Italy,ITA,2000,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,1.6
Italy,ITA,1995,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,3.17
Italy,ITA,1990,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,2.9
Italy,ITA,1985,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,6.47
Italy,ITA,1980,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,4.62
Italy,ITA,1975,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,9.5
Italy,ITA,1970,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,5.4
Italy,ITA,2010,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,1.22
Italy,ITA,2005,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,1.32
Italy,ITA,2000,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,1.7
Italy,ITA,1995,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,2.71
Italy,ITA,1990,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,2.5
Italy,ITA,1985,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,4.89
Italy,ITA,1980,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,3.39
Italy,ITA,1975,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,7.84
Italy,ITA,1970,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,4.5
Italy,ITA,2010,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,1.73
Italy,ITA,2005,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,2.55
Italy,ITA,2000,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,3.3
Italy,ITA,1995,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,3.12
Italy,ITA,1990,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,7.77
Italy,ITA,1985,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,6.47
Italy,ITA,1980,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,12.97
Italy,ITA,1975,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,9.57
Italy,ITA,1970,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,6.5
Italy,ITA,2010,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,1.71
Italy,ITA,2005,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,2.26
Italy,ITA,2000,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,2.8
Italy,ITA,1995,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,2.67
Italy,ITA,1990,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,5.88
Italy,ITA,1985,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,4.89
Italy,ITA,1980,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,10.62
Italy,ITA,1975,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,7.9
Italy,ITA,1970,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,5.4
Italy,ITA,2010,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,1.73
Italy,ITA,2005,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,2.55
Italy,ITA,2000,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,3.3
Italy,ITA,1995,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,8.94
Italy,ITA,1990,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,7.77
Italy,ITA,1985,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,15.99
Italy,ITA,1980,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,13.07
Italy,ITA,1975,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,12.49
Italy,ITA,1970,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,6.5
Italy,ITA,2010,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,1.71
Italy,ITA,2005,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,2.26
Italy,ITA,2000,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,2.8
Italy,ITA,1995,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,6.79
Italy,ITA,1990,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,5.88
Italy,ITA,1985,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,13.12
Italy,ITA,1980,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,10.72
Italy,ITA,1975,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,10.85
Italy,ITA,1970,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,5.4
Italy,ITA,2010,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,3.74
Italy,ITA,2005,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,7.11
Italy,ITA,2000,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,10
Italy,ITA,1995,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,8.94
Italy,ITA,1990,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,18.55
Italy,ITA,1985,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,16.21
Italy,ITA,1980,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,17.51
Italy,ITA,1975,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,6.44
Italy,ITA,1970,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,11.1
Italy,ITA,2010,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,3
Italy,ITA,2005,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,5.36
Italy,ITA,2000,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,7.6
Italy,ITA,1995,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,6.79
Italy,ITA,1990,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,15.2
Italy,ITA,1985,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,13.31
Italy,ITA,1980,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,15.34
Italy,ITA,1975,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,5.35
Italy,ITA,1970,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,9.3
Italy,ITA,2010,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,3.74
Italy,ITA,2005,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,7.11
Italy,ITA,2000,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,10
Italy,ITA,1995,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,20.73
Italy,ITA,1990,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,18.95
Italy,ITA,1985,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,22.02
Italy,ITA,1980,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,6.38
Italy,ITA,1975,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,11.02
Italy,ITA,1970,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,11.1
Italy,ITA,2010,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,3
Italy,ITA,2005,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,5.36
Italy,ITA,2000,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,7.6
Italy,ITA,1995,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,16.98
Italy,ITA,1990,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,15.51
Italy,ITA,1985,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,19.51
Italy,ITA,1980,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,5.28
Italy,ITA,1975,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,9.31
Italy,ITA,1970,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,9.3
Italy,ITA,2010,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,2833
Italy,ITA,2005,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,2843
Italy,ITA,2000,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,3053
Italy,ITA,1995,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,3605
Italy,ITA,1990,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,4294
Italy,ITA,1985,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,4696
Italy,ITA,1980,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,4569
Italy,ITA,1975,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,4058
Italy,ITA,1970,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,3857
Italy,ITA,2010,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,1379
Italy,ITA,2005,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,1388
Italy,ITA,2000,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,1494
Italy,ITA,1995,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,1766
Italy,ITA,1990,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,2106
Italy,ITA,1985,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,2305
Italy,ITA,1980,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,2242
Italy,ITA,1975,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,1992
Italy,ITA,1970,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,1890
Italy,ITA,2010,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,50210
Italy,ITA,2005,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,49948
Italy,ITA,2000,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,49468
Italy,ITA,1995,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,48732
Italy,ITA,1990,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,47722
Italy,ITA,1985,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,45512
Italy,ITA,1980,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,43865
Italy,ITA,1975,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,42004
Italy,ITA,1970,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,40597
Italy,ITA,2010,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,26067
Italy,ITA,2005,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,25944
Italy,ITA,2000,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,25698
Italy,ITA,1995,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,25318
Italy,ITA,1990,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,24808
Italy,ITA,1985,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,23695
Italy,ITA,1980,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,22830
Italy,ITA,1975,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,21813
Italy,ITA,1970,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,21041
